"area_code","area_type","area_name","year","period","indicator","quintile","measure","value","upper_confidence_interval","lower_confidence_interval","label_inequality","data_source"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",18.7,19.4,18.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",16,16.6,15.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",13.3,14.5,12.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",21,21.3,20.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.5,0.8,0.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.3,15.9,6.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",36.7,37.8,16.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",25.1,25.6,24.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",22,22.5,21.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",19.1,19.8,18.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",17.1,17.8,16.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",14.2,15.4,13.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",21.8,22.1,21.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.5,0.7,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.6,15.2,7.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2016,"2016/17 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",34.8,34.9,18,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",25.8,26.3,25.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",22.2,22.7,21.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",19.3,20,18.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",17.8,18.7,17,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",14.7,15.7,13.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",22.3,22.6,22.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.5,0.7,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",12.2,15.6,8.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2017,"2017/18 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",34.3,35,19.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",26.8,27.2,26.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",22.8,23.3,22.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",20.3,20.9,19.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",17.5,18.3,16.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",15.7,16.8,14.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",23.1,23.4,22.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.6,0.7,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",12.8,15.8,9.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2018,"2018/19 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",31.8,34.3,21.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",27.1,27.6,26.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",23.4,23.9,22.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",20.3,21,19.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",18,18.8,17.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",16.2,17.3,15.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",23.5,23.7,23.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.5,0.7,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",12.8,15.5,10.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000039","Council area","West Dunbartonshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",30.8,33.1,21.6,"People","Public Health Scotland (Prescribing Information System)"
